Global seed set to 42
Downloading http://yann.lecun.com/exdb/mnist/train-images-idx3-ubyte.gz
Downloading http://yann.lecun.com/exdb/mnist/train-images-idx3-ubyte.gz to /scratch/MNIST/raw/train-images-idx3-ubyte.gz
  0%|          | 0/9912422 [00:00<?, ?it/s]100%|██████████| 9912422/9912422 [00:00<00:00, 172350271.30it/s]
Extracting /scratch/MNIST/raw/train-images-idx3-ubyte.gz to /scratch/MNIST/raw

Downloading http://yann.lecun.com/exdb/mnist/train-labels-idx1-ubyte.gz
Downloading http://yann.lecun.com/exdb/mnist/train-labels-idx1-ubyte.gz to /scratch/MNIST/raw/train-labels-idx1-ubyte.gz
  0%|          | 0/28881 [00:00<?, ?it/s]100%|██████████| 28881/28881 [00:00<00:00, 107010330.23it/s]
Extracting /scratch/MNIST/raw/train-labels-idx1-ubyte.gz to /scratch/MNIST/raw

Downloading http://yann.lecun.com/exdb/mnist/t10k-images-idx3-ubyte.gz
Downloading http://yann.lecun.com/exdb/mnist/t10k-images-idx3-ubyte.gz to /scratch/MNIST/raw/t10k-images-idx3-ubyte.gz
  0%|          | 0/1648877 [00:00<?, ?it/s]100%|██████████| 1648877/1648877 [00:00<00:00, 65311418.31it/s]
Extracting /scratch/MNIST/raw/t10k-images-idx3-ubyte.gz to /scratch/MNIST/raw

Downloading http://yann.lecun.com/exdb/mnist/t10k-labels-idx1-ubyte.gz
Downloading http://yann.lecun.com/exdb/mnist/t10k-labels-idx1-ubyte.gz to /scratch/MNIST/raw/t10k-labels-idx1-ubyte.gz
  0%|          | 0/4542 [00:00<?, ?it/s]100%|██████████| 4542/4542 [00:00<00:00, 20797520.49it/s]
Extracting /scratch/MNIST/raw/t10k-labels-idx1-ubyte.gz to /scratch/MNIST/raw

/home/lcur0640/.conda/envs/dl2022/lib/python3.10/site-packages/torch/utils/data/dataloader.py:554: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 3, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
Using device cuda:0
====> Epoch 0 : Average loss: 1.1425, AE Loss: 0.2240, Discriminator Loss: 1.3334,         Generator Loss: 0.8283, Recon Loss: 0.2210, Loss Real 0.7182, Loss Fake 0.6152,          Accuracy 0.5625
====> Epoch 33 : Average loss: 1.4696, AE Loss: 0.1537, Discriminator Loss: 1.3069,         Generator Loss: 0.8091, Recon Loss: 0.1504, Loss Real 0.7000, Loss Fake 0.6069,          Accuracy 0.6562
====> Epoch 34 : Average loss: 1.4653, AE Loss: 0.1590, Discriminator Loss: 1.3237,         Generator Loss: 0.7930, Recon Loss: 0.1558, Loss Real 0.6936, Loss Fake 0.6301,          Accuracy 0.6250
====> Epoch 35 : Average loss: 1.4656, AE Loss: 0.1543, Discriminator Loss: 1.3610,         Generator Loss: 0.7282, Recon Loss: 0.1515, Loss Real 0.6605, Loss Fake 0.7005,          Accuracy 0.5781
====> Epoch 36 : Average loss: 1.4649, AE Loss: 0.1755, Discriminator Loss: 1.2983,         Generator Loss: 0.7769, Recon Loss: 0.1725, Loss Real 0.6092, Loss Fake 0.6891,          Accuracy 0.6562
====> Epoch 37 : Average loss: 1.4634, AE Loss: 0.1342, Discriminator Loss: 1.3194,         Generator Loss: 0.7724, Recon Loss: 0.1310, Loss Real 0.6689, Loss Fake 0.6505,          Accuracy 0.5781
====> Epoch 38 : Average loss: 1.4645, AE Loss: 0.1384, Discriminator Loss: 1.3666,         Generator Loss: 0.7437, Recon Loss: 0.1354, Loss Real 0.6853, Loss Fake 0.6813,          Accuracy 0.5938
====> Epoch 39 : Average loss: 1.4634, AE Loss: 0.1541, Discriminator Loss: 1.3016,         Generator Loss: 0.8018, Recon Loss: 0.1509, Loss Real 0.6602, Loss Fake 0.6414,          Accuracy 0.5938
====> Epoch 40 : Average loss: 1.4607, AE Loss: 0.1415, Discriminator Loss: 1.2889,         Generator Loss: 0.8321, Recon Loss: 0.1380, Loss Real 0.6635, Loss Fake 0.6254,          Accuracy 0.5781
====> Epoch 41 : Average loss: 1.4593, AE Loss: 0.1578, Discriminator Loss: 1.2406,         Generator Loss: 0.7975, Recon Loss: 0.1545, Loss Real 0.6024, Loss Fake 0.6382,          Accuracy 0.6250
====> Epoch 42 : Average loss: 1.4597, AE Loss: 0.1435, Discriminator Loss: 1.3193,         Generator Loss: 0.7519, Recon Loss: 0.1405, Loss Real 0.6455, Loss Fake 0.6738,          Accuracy 0.6406
====> Epoch 43 : Average loss: 1.4591, AE Loss: 0.1563, Discriminator Loss: 1.1743,         Generator Loss: 0.8514, Recon Loss: 0.1528, Loss Real 0.5800, Loss Fake 0.5943,          Accuracy 0.7188
====> Epoch 44 : Average loss: 1.4591, AE Loss: 0.1203, Discriminator Loss: 1.3080,         Generator Loss: 0.7637, Recon Loss: 0.1171, Loss Real 0.6313, Loss Fake 0.6767,          Accuracy 0.6719
====> Epoch 45 : Average loss: 1.4588, AE Loss: 0.1845, Discriminator Loss: 1.3191,         Generator Loss: 0.8198, Recon Loss: 0.1814, Loss Real 0.6571, Loss Fake 0.6620,          Accuracy 0.5625
====> Epoch 46 : Average loss: 1.4578, AE Loss: 0.1459, Discriminator Loss: 1.3665,         Generator Loss: 0.7437, Recon Loss: 0.1429, Loss Real 0.6728, Loss Fake 0.6937,          Accuracy 0.5156
====> Epoch 47 : Average loss: 1.4546, AE Loss: 0.1592, Discriminator Loss: 1.2914,         Generator Loss: 0.7227, Recon Loss: 0.1564, Loss Real 0.6028, Loss Fake 0.6886,          Accuracy 0.6094
====> Epoch 48 : Average loss: 1.4549, AE Loss: 0.1394, Discriminator Loss: 1.2792,         Generator Loss: 0.8006, Recon Loss: 0.1361, Loss Real 0.6356, Loss Fake 0.6436,          Accuracy 0.6094
====> Epoch 49 : Average loss: 1.4546, AE Loss: 0.1801, Discriminator Loss: 1.4768,         Generator Loss: 0.7755, Recon Loss: 0.1771, Loss Real 0.8284, Loss Fake 0.6484,          Accuracy 0.4531
====> Epoch 50 : Average loss: 1.4542, AE Loss: 0.1505, Discriminator Loss: 1.2684,         Generator Loss: 0.7809, Recon Loss: 0.1473, Loss Real 0.6111, Loss Fake 0.6573,          Accuracy 0.6562
====> Epoch 51 : Average loss: 1.4521, AE Loss: 0.1348, Discriminator Loss: 1.1548,         Generator Loss: 0.8490, Recon Loss: 0.1313, Loss Real 0.5429, Loss Fake 0.6119,          Accuracy 0.7812
====> Epoch 52 : Average loss: 1.4519, AE Loss: 0.1508, Discriminator Loss: 1.3760,         Generator Loss: 0.6966, Recon Loss: 0.1480, Loss Real 0.6255, Loss Fake 0.7505,          Accuracy 0.5000
====> Epoch 53 : Average loss: 1.4507, AE Loss: 0.1481, Discriminator Loss: 1.2940,         Generator Loss: 0.7848, Recon Loss: 0.1449, Loss Real 0.6529, Loss Fake 0.6412,          Accuracy 0.5938
====> Epoch 54 : Average loss: 1.4514, AE Loss: 0.1501, Discriminator Loss: 1.2507,         Generator Loss: 0.7952, Recon Loss: 0.1469, Loss Real 0.6230, Loss Fake 0.6276,          Accuracy 0.6719
====> Epoch 55 : Average loss: 1.4486, AE Loss: 0.1207, Discriminator Loss: 1.2987,         Generator Loss: 0.7589, Recon Loss: 0.1175, Loss Real 0.6269, Loss Fake 0.6717,          Accuracy 0.6094
====> Epoch 56 : Average loss: 1.4505, AE Loss: 0.1557, Discriminator Loss: 1.3237,         Generator Loss: 0.7544, Recon Loss: 0.1527, Loss Real 0.6477, Loss Fake 0.6760,          Accuracy 0.6406
====> Epoch 57 : Average loss: 1.4486, AE Loss: 0.1423, Discriminator Loss: 1.3136,         Generator Loss: 0.8065, Recon Loss: 0.1390, Loss Real 0.6829, Loss Fake 0.6308,          Accuracy 0.5781
====> Epoch 58 : Average loss: 1.4504, AE Loss: 0.1449, Discriminator Loss: 1.3614,         Generator Loss: 0.8031, Recon Loss: 0.1416, Loss Real 0.7240, Loss Fake 0.6374,          Accuracy 0.5625
====> Epoch 59 : Average loss: 1.4495, AE Loss: 0.1518, Discriminator Loss: 1.3585,         Generator Loss: 0.7849, Recon Loss: 0.1486, Loss Real 0.6983, Loss Fake 0.6602,          Accuracy 0.5625
====> Epoch 60 : Average loss: 1.4472, AE Loss: 0.1553, Discriminator Loss: 1.3562,         Generator Loss: 0.7604, Recon Loss: 0.1522, Loss Real 0.6895, Loss Fake 0.6667,          Accuracy 0.5469
====> Epoch 61 : Average loss: 1.4487, AE Loss: 0.1612, Discriminator Loss: 1.2516,         Generator Loss: 0.8660, Recon Loss: 0.1576, Loss Real 0.6642, Loss Fake 0.5874,          Accuracy 0.7031
====> Epoch 62 : Average loss: 1.4481, AE Loss: 0.1503, Discriminator Loss: 1.2818,         Generator Loss: 0.7963, Recon Loss: 0.1470, Loss Real 0.6279, Loss Fake 0.6539,          Accuracy 0.6406
====> Epoch 63 : Average loss: 1.4466, AE Loss: 0.1288, Discriminator Loss: 1.2900,         Generator Loss: 0.8480, Recon Loss: 0.1252, Loss Real 0.6889, Loss Fake 0.6011,          Accuracy 0.6094
====> Epoch 64 : Average loss: 1.4483, AE Loss: 0.1388, Discriminator Loss: 1.1705,         Generator Loss: 0.8406, Recon Loss: 0.1353, Loss Real 0.5737, Loss Fake 0.5968,          Accuracy 0.7969
====> Epoch 65 : Average loss: 1.4476, AE Loss: 0.1649, Discriminator Loss: 1.3396,         Generator Loss: 0.7335, Recon Loss: 0.1621, Loss Real 0.6320, Loss Fake 0.7076,          Accuracy 0.6250
====> Epoch 66 : Average loss: 1.4477, AE Loss: 0.1531, Discriminator Loss: 1.3405,         Generator Loss: 0.7152, Recon Loss: 0.1503, Loss Real 0.5731, Loss Fake 0.7674,          Accuracy 0.6094
====> Epoch 67 : Average loss: 1.4439, AE Loss: 0.1328, Discriminator Loss: 1.2794,         Generator Loss: 0.8547, Recon Loss: 0.1292, Loss Real 0.6874, Loss Fake 0.5920,          Accuracy 0.6094
====> Epoch 68 : Average loss: 1.4462, AE Loss: 0.1506, Discriminator Loss: 1.3518,         Generator Loss: 0.6883, Recon Loss: 0.1479, Loss Real 0.5950, Loss Fake 0.7568,          Accuracy 0.5469
====> Epoch 69 : Average loss: 1.4473, AE Loss: 0.1329, Discriminator Loss: 1.2656,         Generator Loss: 0.8472, Recon Loss: 0.1293, Loss Real 0.6698, Loss Fake 0.5958,          Accuracy 0.6250
====> Epoch 70 : Average loss: 1.4463, AE Loss: 0.1242, Discriminator Loss: 1.3601,         Generator Loss: 0.7677, Recon Loss: 0.1210, Loss Real 0.6966, Loss Fake 0.6635,          Accuracy 0.5938
====> Epoch 71 : Average loss: 1.4467, AE Loss: 0.1342, Discriminator Loss: 1.2383,         Generator Loss: 0.8163, Recon Loss: 0.1307, Loss Real 0.6053, Loss Fake 0.6330,          Accuracy 0.5781
====> Epoch 72 : Average loss: 1.4457, AE Loss: 0.1335, Discriminator Loss: 1.2751,         Generator Loss: 0.8108, Recon Loss: 0.1301, Loss Real 0.6587, Loss Fake 0.6165,          Accuracy 0.6562
====> Epoch 73 : Average loss: 1.4452, AE Loss: 0.1334, Discriminator Loss: 1.3567,         Generator Loss: 0.7954, Recon Loss: 0.1301, Loss Real 0.6859, Loss Fake 0.6708,          Accuracy 0.5000
====> Epoch 74 : Average loss: 1.4476, AE Loss: 0.1472, Discriminator Loss: 1.2145,         Generator Loss: 0.9054, Recon Loss: 0.1434, Loss Real 0.6278, Loss Fake 0.5867,          Accuracy 0.7031
====> Epoch 75 : Average loss: 1.4470, AE Loss: 0.1423, Discriminator Loss: 1.2760,         Generator Loss: 0.7456, Recon Loss: 0.1392, Loss Real 0.5799, Loss Fake 0.6961,          Accuracy 0.5938
====> Epoch 76 : Average loss: 1.4444, AE Loss: 0.1298, Discriminator Loss: 1.3377,         Generator Loss: 0.7760, Recon Loss: 0.1266, Loss Real 0.6852, Loss Fake 0.6525,          Accuracy 0.5469
====> Epoch 77 : Average loss: 1.4457, AE Loss: 0.1324, Discriminator Loss: 1.2958,         Generator Loss: 0.8225, Recon Loss: 0.1289, Loss Real 0.6700, Loss Fake 0.6258,          Accuracy 0.5938
====> Epoch 78 : Average loss: 1.4462, AE Loss: 0.1466, Discriminator Loss: 1.4057,         Generator Loss: 0.7156, Recon Loss: 0.1437, Loss Real 0.6651, Loss Fake 0.7406,          Accuracy 0.5312
====> Epoch 79 : Average loss: 1.4456, AE Loss: 0.1340, Discriminator Loss: 1.3297,         Generator Loss: 0.7872, Recon Loss: 0.1307, Loss Real 0.6529, Loss Fake 0.6768,          Accuracy 0.5625
====> Epoch 80 : Average loss: 1.4451, AE Loss: 0.1149, Discriminator Loss: 1.3426,         Generator Loss: 0.8312, Recon Loss: 0.1114, Loss Real 0.7127, Loss Fake 0.6300,          Accuracy 0.5000
====> Epoch 81 : Average loss: 1.4476, AE Loss: 0.1274, Discriminator Loss: 1.2955,         Generator Loss: 0.7877, Recon Loss: 0.1241, Loss Real 0.6607, Loss Fake 0.6349,          Accuracy 0.6250
====> Epoch 82 : Average loss: 1.4456, AE Loss: 0.1308, Discriminator Loss: 1.4458,         Generator Loss: 0.7516, Recon Loss: 0.1276, Loss Real 0.7536, Loss Fake 0.6922,          Accuracy 0.5625
====> Epoch 83 : Average loss: 1.4449, AE Loss: 0.1564, Discriminator Loss: 1.2749,         Generator Loss: 0.8231, Recon Loss: 0.1530, Loss Real 0.6407, Loss Fake 0.6342,          Accuracy 0.6094
====> Epoch 84 : Average loss: 1.4454, AE Loss: 0.1319, Discriminator Loss: 1.4456,         Generator Loss: 0.7396, Recon Loss: 0.1289, Loss Real 0.7286, Loss Fake 0.7171,          Accuracy 0.5938
====> Epoch 85 : Average loss: 1.4453, AE Loss: 0.1405, Discriminator Loss: 1.3198,         Generator Loss: 0.8070, Recon Loss: 0.1372, Loss Real 0.6794, Loss Fake 0.6404,          Accuracy 0.5938
====> Epoch 86 : Average loss: 1.4451, AE Loss: 0.1670, Discriminator Loss: 1.4768,         Generator Loss: 0.7177, Recon Loss: 0.1643, Loss Real 0.7436, Loss Fake 0.7332,          Accuracy 0.4688
====> Epoch 87 : Average loss: 1.4450, AE Loss: 0.1479, Discriminator Loss: 1.3130,         Generator Loss: 0.8506, Recon Loss: 0.1444, Loss Real 0.6934, Loss Fake 0.6196,          Accuracy 0.6094
====> Epoch 88 : Average loss: 1.4444, AE Loss: 0.1209, Discriminator Loss: 1.3384,         Generator Loss: 0.7037, Recon Loss: 0.1180, Loss Real 0.5879, Loss Fake 0.7504,          Accuracy 0.6094
====> Epoch 89 : Average loss: 1.4464, AE Loss: 0.1374, Discriminator Loss: 1.2070,         Generator Loss: 0.8438, Recon Loss: 0.1339, Loss Real 0.5954, Loss Fake 0.6116,          Accuracy 0.7656
====> Epoch 90 : Average loss: 1.4439, AE Loss: 0.1222, Discriminator Loss: 1.3459,         Generator Loss: 0.8158, Recon Loss: 0.1187, Loss Real 0.7145, Loss Fake 0.6314,          Accuracy 0.6094
====> Epoch 91 : Average loss: 1.4470, AE Loss: 0.1498, Discriminator Loss: 1.3559,         Generator Loss: 0.7308, Recon Loss: 0.1469, Loss Real 0.6439, Loss Fake 0.7119,          Accuracy 0.5625
====> Epoch 92 : Average loss: 1.4478, AE Loss: 0.1347, Discriminator Loss: 1.3085,         Generator Loss: 0.8050, Recon Loss: 0.1314, Loss Real 0.6743, Loss Fake 0.6343,          Accuracy 0.6562
====> Epoch 93 : Average loss: 1.4445, AE Loss: 0.1413, Discriminator Loss: 1.3173,         Generator Loss: 0.8150, Recon Loss: 0.1379, Loss Real 0.6930, Loss Fake 0.6243,          Accuracy 0.6250
====> Epoch 94 : Average loss: 1.4434, AE Loss: 0.1401, Discriminator Loss: 1.3103,         Generator Loss: 0.9086, Recon Loss: 0.1363, Loss Real 0.7449, Loss Fake 0.5654,          Accuracy 0.5938
====> Epoch 95 : Average loss: 1.4462, AE Loss: 0.1406, Discriminator Loss: 1.3549,         Generator Loss: 0.7989, Recon Loss: 0.1373, Loss Real 0.6994, Loss Fake 0.6554,          Accuracy 0.5938
====> Epoch 96 : Average loss: 1.4441, AE Loss: 0.1191, Discriminator Loss: 1.3394,         Generator Loss: 0.7320, Recon Loss: 0.1160, Loss Real 0.6437, Loss Fake 0.6958,          Accuracy 0.5469
====> Epoch 97 : Average loss: 1.4452, AE Loss: 0.1255, Discriminator Loss: 1.2457,         Generator Loss: 0.8777, Recon Loss: 0.1218, Loss Real 0.6702, Loss Fake 0.5754,          Accuracy 0.6875
====> Epoch 98 : Average loss: 1.4455, AE Loss: 0.1354, Discriminator Loss: 1.3176,         Generator Loss: 0.8079, Recon Loss: 0.1320, Loss Real 0.6629, Loss Fake 0.6547,          Accuracy 0.5625
====> Epoch 99 : Average loss: 1.4451, AE Loss: 0.1366, Discriminator Loss: 1.2304,         Generator Loss: 0.8424, Recon Loss: 0.1330, Loss Real 0.6070, Loss Fake 0.6234,          Accuracy 0.6562
